ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions_Cloudy,Weather_conditions_Sunny,Weather_conditions_Windy,Weather_conditions_Stormy,Weather_conditions_Fog,Weather_conditions_Sandstorms,Weather_conditions_NaN,Road_traffic_density_Low,Road_traffic_density_Medium,Road_traffic_density_Jam,Road_traffic_density_High,Road_traffic_density_NaN,Vehicle_condition,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Type_of_vehicle_electric_scooter,Type_of_vehicle_bicycle,multiple_deliveries,Festival_No,Festival_Yes,Festival_NaN
0x5b1b,22.651847,75.881991,22.781847,76.011991,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xb867,17.424114,78.347554,17.464114,78.387554,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0.000000,1,0,0
0x1abf,17.440827,78.393391,17.570827,78.523391,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xa356,22.722634,75.886959,22.852634,76.016959,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x99c6,26.902328,75.794257,27.042328,75.934257,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xc3c,23.374878,85.335739,23.404878,85.365739,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x3273,22.307898,73.167788,22.337898,73.197788,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x3cdc,26.891191,75.802083,26.901191,75.812083,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x8895,13.022394,80.242439,13.032394,80.252439,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x62d,-17.422819,78.449578,17.472819,78.499578,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xc7ff,30.890184,75.829615,31.020184,75.959615,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xe20b,0.00,0.00,0.08,0.08,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.00,1,0,0
0xa4c1,26.891191,75.802083,26.901191,75.812083,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x1a69,19.126630,72.829976,19.156630,72.859976,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xb97,22.651847,75.881991,22.661847,75.891991,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc63f,9.988483,76.295211,10.078483,76.385211,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x7d58,22.728163,75.884212,22.798163,75.954212,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x903e,12.284747,76.625861,12.364747,76.705861,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xaa56,21.149669,72.772629,21.279669,72.902629,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0xc23b,0.00,0.00,0.02,0.02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NaN,1,0,0
0x95ae,19.254567,72.848923,19.274567,72.868923,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0.000000,1,0,0
0x53d9,11.024839,77.007003,11.064839,77.047003,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x3887,11.001852,76.976268,11.061852,77.036268,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x7663,26.849596,75.800512,26.919596,75.870512,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xc50e,9.979186,76.317361,9.999186,76.337361,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xa427,19.103249,72.846749,19.213249,72.956749,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x3f33,11.001852,76.976268,11.071852,77.046268,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0.000000,1,0,0
0x4f11,21.160522,72.771477,21.270522,72.881477,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x9a6c,26.766536,75.837333,26.846536,75.917333,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x7e2e,21.175104,72.804342,21.225104,72.854342,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x6b66,22.761593,75.886362,22.771593,75.896362,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,1,0,0
0x3b88,19.055831,72.833984,19.135831,72.913984,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0xbe1e,11.001852,76.976268,11.041852,77.016268,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1.000000,1,0,0
0x9953,22.725835,75.887648,22.815835,75.977648,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.000000,1,0,0
0x4ff,-0.00,-0.00,0.13,0.13,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.00,1,0,0
0x69cd,26.911378,75.789034,26.931378,75.809034,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xe93,17.410371,78.437225,17.520371,78.547225,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x2ab0,12.939496,77.625999,13.049496,77.735999,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.000000,1,0,0
0xb438,11.021278,76.995017,11.091278,77.065017,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x4f9,-18.530963,-73.828972,18.580963,73.878972,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,1.000000,1,0,0
0x8f1d,19.131141,72.813074,19.221141,72.903074,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x5367,21.171060,72.789292,21.201060,72.819292,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x3f72,22.722634,75.886959,22.752634,75.916959,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.000000,1,0,0
0x2d37,13.064181,80.236442,13.194181,80.366442,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x5b20,18.520016,73.830547,18.600016,73.910547,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x90f,26.956431,75.776649,26.996431,75.816649,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000000,1,0,0
0x5b26,17.426228,78.407495,17.556228,78.537495,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xd8f0,30.342509,78.061187,30.362509,78.081187,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x981c,19.221315,72.862381,19.231315,72.872381,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x2fa0,12.934365,77.616155,13.044365,77.726155,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x5db4,12.981615,80.231598,13.041615,80.291598,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x6e86,21.157729,72.768726,21.267729,72.878726,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x4f45,12.299524,76.642620,12.409524,76.752620,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0x1d03,17.440827,78.393391,17.550827,78.503391,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,2.000000,1,0,0
0xc954,22.577821,88.400581,22.597821,88.420581,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.000000,1,0,0
0x1181,13.029198,77.570997,13.069198,77.610997,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.000000,0,1,0
0x2871,12.311072,76.654878,12.441072,76.784878,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x1c1c,0.00,0.00,0.05,0.05,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.00,1,0,0
0xc3af,25.451517,81.832616,25.541517,81.922616,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x477a,10.994136,76.963303,11.004136,76.973303,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb9e7,22.745049,75.892471,22.875049,76.022471,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,0,1,0
0xd4e9,26.477750,80.351569,26.507750,80.381569,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0.000000,1,0,0
0x8ac6,22.727021,75.884167,22.837021,75.994167,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x6bc1,22.310526,73.170937,22.400526,73.260937,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x689c,26.911378,75.789034,26.961378,75.839034,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x907b,12.934365,77.616155,13.044365,77.726155,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x97bb,22.695207,75.866059,22.755207,75.926059,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xdef3,0.00,0.00,0.09,0.09,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0.00,1,0,0
0x96d4,12.337928,76.617889,12.407928,76.687889,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.000000,0,1,0
0xdd2d,0.00,0.00,0.13,0.13,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.00,1,0,0
0x69eb,26.905287,75.794592,26.975287,75.864592,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xb245,22.753839,75.897429,22.773839,75.917429,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0x89a5,0.00,0.00,0.03,0.03,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1.00,1,0,0
0x8de,11.000762,76.981876,11.110762,77.091876,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x8866,22.695207,75.866059,22.715207,75.886059,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x5fb1,19.065838,72.832658,19.085838,72.852658,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0xd60f,19.878028,75.317475,19.958028,75.397475,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.000000,1,0,0
0xdcec,10.028047,76.310019,10.078047,76.360019,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1.000000,1,0,0
0x7d86,12.972161,77.596014,12.982161,77.606014,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0.000000,1,0,0
0xb68f,12.980410,77.640489,13.020410,77.680489,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1.000000,1,0,0
0xa9b8,10.994136,76.963303,11.124136,77.093303,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x142d,18.563934,73.915367,18.653934,74.005367,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xdd6b,27.165108,78.015053,27.205108,78.055053,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xa5ef,22.745049,75.892471,22.875049,76.022471,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x264f,12.337978,76.616792,12.397978,76.676792,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xcfd9,15.561550,73.749092,15.671550,73.859092,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.000000,1,0,0
0x4946,0.00,0.00,0.11,0.11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,NaN,1,0,0
0xadd1,22.761226,75.887522,22.831226,75.957521,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x6e7f,18.543626,73.905101,18.613626,73.975101,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xade5,12.939496,77.625999,12.959496,77.645999,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.000000,1,0,0
0x8304,11.026117,76.944652,11.066117,76.984652,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1.000000,1,0,0
0x7681,26.911927,75.797282,26.921927,75.807282,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,1,0,0
0x146e,26.956431,75.776649,26.966431,75.786649,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xd592,30.892860,75.822199,30.962860,75.892199,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.000000,0,1,0
0x7a18,26.846156,75.802300,26.916156,75.872300,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.000000,1,0,0
0x6c1e,26.849596,75.800512,26.899596,75.850512,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xb21e,17.412330,78.449654,17.522330,78.559654,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8d4e,23.359194,85.325447,23.379194,85.345447,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x4675,22.310237,73.158921,22.360237,73.208921,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0xb5a7,21.173493,72.801953,21.253493,72.881953,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x5299,18.530963,73.828972,18.570963,73.868972,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc262,30.335259,78.053162,30.385259,78.103162,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x37b7,0.00,0.00,0.11,0.11,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.00,1,0,0
0xf1c,18.592718,73.773572,18.672718,73.853572,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xa1fc,23.359194,85.325447,23.409194,85.375447,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,NaN,1,0,0
0x6916,13.058616,80.264151,13.128616,80.334151,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x1d2b,12.311072,76.654878,12.371072,76.714878,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x7a8f,19.181300,72.836191,19.251300,72.906191,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x7169,22.311603,73.165012,22.401603,73.255012,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.000000,1,0,0
0xc74a,25.457116,81.859682,25.477116,81.879682,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.000000,1,0,0
0x2b5a,12.975377,77.696664,13.085377,77.806664,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0xcdb0,9.985497,76.276999,10.075497,76.366999,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x4c16,19.091458,72.827808,19.131458,72.867808,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1.000000,0,1,0
0xbcd7,21.149834,72.778666,21.229834,72.858666,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x9da7,26.849596,75.800512,26.959596,75.910512,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x9cfd,22.750040,75.902847,22.810040,75.962847,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x454,-12.935662,-77.614130,12.995662,77.674130,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,1.000000,1,0,0
0xf7d,0.00,0.00,0.07,0.07,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.00,1,0,0
0x64b2,26.911927,75.797282,26.951927,75.837282,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000000,1,0,0
0x31d5,22.727021,75.884167,22.737021,75.894167,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x59c5,19.091458,72.827808,19.221458,72.957808,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.000000,1,0,0
0x4ca2,23.333017,85.317200,23.393017,85.377200,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x52b0,13.044694,80.261470,13.114694,80.331470,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x343b,0.00,0.00,0.02,0.02,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,NaN,1,0,0
0x7504,11.022169,76.999594,11.042169,77.019594,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x344b,22.310237,73.158921,22.420237,73.268921,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0x27ba,19.207222,72.972281,19.287222,73.052281,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.000000,0,1,0
0x364b,26.766536,75.837333,26.786536,75.857333,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x8ed3,18.636215,73.751081,18.726215,73.841081,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,0,1,0
0x532f,12.323994,76.626167,12.413994,76.716167,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x6632,21.170798,72.790489,21.260798,72.880489,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2.000000,1,0,0
0x4168,12.975377,77.696664,13.045377,77.766664,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xc958,10.003064,76.307589,10.023064,76.327589,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x9c0e,26.891191,75.802083,26.931191,75.842083,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0.000000,1,0,0
0xcfb9,22.515082,88.367830,22.605082,88.457830,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x5b5d,0.00,0.00,0.07,0.07,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1.00,1,0,0
0xb626,17.430448,78.418213,17.440448,78.428213,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x6613,0.00,0.00,0.02,0.02,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0.00,1,0,0
0x63c6,18.546947,73.900626,18.606947,73.960626,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x4bc,23.369746,85.339820,23.499746,85.469820,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,1.000000,1,0,0
0x6fce,23.359194,85.325447,23.469194,85.435447,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x98cc,22.751234,75.889490,22.771234,75.909490,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.000000,1,0,0
0x162e,12.933284,77.615428,12.963284,77.645428,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0.000000,1,0,0
0x980d,17.429585,78.392621,17.539585,78.502621,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x7e23,22.74806,75.89340,22.87806,76.02340,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,NaN,1,0,0
0x25bf,12.311072,76.654878,12.421072,76.764878,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.000000,1,0,0
0xa43a,22.311358,73.164798,22.401358,73.254798,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x3005,11.001753,76.986241,11.041753,77.026241,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x8cc5,18.569156,73.774723,18.629156,73.834723,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x49b7,22.744648,75.894377,22.804648,75.954377,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x8a1c,22.722634,75.886959,22.742634,75.906959,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xca20,0.00,0.00,0.09,0.09,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.00,1,0,0
0xc9b0,19.879631,75.323403,19.949631,75.393403,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x719,23.359033,85.325347,23.489033,85.455347,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x770,22.722634,75.886959,22.772634,75.936959,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0xb1dc,22.745049,75.892471,22.805049,75.952471,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x4c61,22.311358,73.164798,22.371358,73.224798,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0xb7e3,23.416792,85.316842,23.526792,85.426842,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0.000000,1,0,0
0xcfb4,27.161661,78.011544,27.301661,78.151544,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0x8c14,12.933284,77.615428,12.993284,77.675428,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x92ef,12.311072,76.654878,12.351072,76.694878,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.000000,1,0,0
0xbc49,23.359033,85.325347,23.409033,85.375347,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xc914,0.00,0.00,0.06,0.06,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.00,1,0,0
0x77e2,13.029198,77.570997,13.159198,77.700997,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x6900,21.173493,72.801953,21.263493,72.891953,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1.000000,1,0,0
0x86b2,13.045479,80.233110,13.055479,80.243110,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.000000,1,0,0
0xdba,13.022394,80.242439,13.062394,80.282439,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1.000000,1,0,0
0x9515,21.160437,72.774209,21.190437,72.804209,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0xaa1e,26.913987,75.752891,27.023987,75.862891,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,0,1,0
0x718,17.440827,78.393391,17.510827,78.463391,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1.000000,1,0,0
0xd6a,18.593481,73.785901,18.703481,73.895901,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,2.000000,1,0,0
0xcfb,11.000762,76.981876,11.010762,76.991876,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1.000000,1,0,0
0x9d44,26.846156,75.802300,26.936156,75.892300,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.000000,1,0,0
0x5dc6,13.054347,80.257221,13.124347,80.327221,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,1,0,0
0x471b,13.022394,80.242439,13.032394,80.252439,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xcb33,26.479108,80.315042,26.549108,80.385042,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x54ef,18.530963,73.828972,18.560963,73.858972,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x842,13.081878,80.248519,13.131878,80.298519,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.000000,1,0,0
0x26c5,19.221315,72.862381,19.251315,72.892381,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1.000000,1,0,0
0x4afa,21.183434,72.814492,21.233434,72.864492,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1.000000,1,0,0
0x8a4b,22.311358,73.164798,22.331358,73.184798,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.000000,0,0,1
0x9c58,12.972161,77.596014,13.022161,77.646014,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.000000,1,0,0
0x5d45,12.972161,77.596014,13.102161,77.726014,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x442e,22.761593,75.886362,22.801593,75.926362,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0xcc9a,27.161694,78.034714,27.201694,78.074714,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0.000000,1,0,0
0x38f1,22.727021,75.884167,22.787021,75.944167,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1.000000,1,0,0
0x8aa8,22.745536,75.893106,22.875536,76.023106,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x31b9,17.424114,78.347554,17.504114,78.427554,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,1.000000,1,0,0
0x462a,12.913041,77.683237,12.953041,77.723237,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.000000,1,0,0
0x4521,17.438263,78.397865,17.528263,78.487865,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1.000000,1,0,0
0x4e1b,0.00,0.00,0.02,0.02,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1.00,1,0,0
0xc6e,22.74806,75.89340,22.76806,75.91340,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.00000,1,0,0
0x9073,12.352058,76.606650,12.462058,76.716650,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.000000,1,0,0
0x1ea5,21.157735,72.768778,21.217735,72.828778,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1.000000,1,0,0
